"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836825",0.637337262691019,-0.130602414950568,-0.0578137942077156,-0.389998722922282,0.165159385615105,-0.1410248981025,0.793517725463991,0.466023626016098,-0.390626546482151,0.587331205170538,-0.359920474823554,0.368308891601107,0.291890797427323,-0.663625581860271,-1.13386741942303,-0.494542897862764,-0.640158800245532,0.705307175370923,0.0181420572098912,0.328100288143736,-0.686932796030568,0.639871393590981,-0.311619461082379,0.0171807461442429,0.660381605878823,-0.330409553921864,0.0642292279515831,-0.0862176628183197,0.136387693356933,0.11921870521532,-0.751973106170146,-0.200704870719599,-0.061664183486398,-0.106661021340905,-0.301541470552593
"ERR2836826",0.636720280605626,-0.297328527369663,0.342075026062538,-0.250878396734138,-0.366966529658072,0.327522092970418,0.290392792622791,0.421479615405838,-0.750204939626393,-0.256259256966109,0.32867340794386,0.415124616418422,0.334350197318808,-0.75532368438828,-0.690404187479243,-0.0664799829733989,-0.805554587237718,-0.982551094863099,1.41915123322445,-0.650905555706182,0.512455943727566,0.845481237931609,-0.292614135047698,-0.292753588670414,1.1418123906038,-0.408704610945755,0.29977592630947,-0.0862176628183197,0.157789784120991,0.179736013000886,-0.376541356990034,-0.566249841531424,0.0480029302392741,-0.0264814931798666,-0.301541470552594
"ERR2836827",-0.352032509565292,0.169730737213119,1.07703638700105,-0.256372473635314,0.165159385615105,-0.1410248981025,0.421350190715257,0.224646160691889,-0.202800526875246,0.325069429764257,-0.0616353829164413,0.234028301014807,0.170105364955287,-0.400609780841419,0.991744418273327,0.576591720788783,-0.133341958641788,1.36138609371621,-1.361542424726,0.228988479182582,-0.465952735103476,-0.50876524839355,0.434934932821486,-0.197610884547341,-0.0284562205825543,0.538856608084102,0.339196729606649,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,0.0598724429059325
"ERR2836828",0.293845120514238,-0.0584903465248021,0.568132426909515,-0.385151944853849,0.165159385615105,-0.1410248981025,-0.322139066333417,0.400290271039783,-0.35823173598351,0.511999470521513,-0.0796803946024815,0.404883476999221,0.325062022551865,-0.735264333472961,-0.184616717425415,-0.227848414897974,-0.133341958641788,-0.820881113110407,0.992662155082707,-0.20983778258694,0.512455943727566,0.541925042885673,-0.27397505597674,-0.0415159090578316,-1.35591131488207,0.316084954549089,0.0642292279515831,0.493344558869154,-0.525918559023137,-0.0660431521116571,0.598918989676217,-0.158787543924404,0.0480029302392741,-0.454117277225067,-0.301541470552593
"ERR2836829",0.970954824059406,-0.252222890981608,0.695844116046289,-0.298708035003566,-0.890726113430063,0.788702370003132,1.24649216749188,0.759810193797082,-0.62979457874984,0.904334434729405,-0.00901376985110935,-0.169502471462577,0.537035005612417,-1.19305507906832,-0.912139364789477,-0.218110864603997,-0.805554587237718,-0.184834146247621,-2.17441463409268,0.486205381196799,-1.03944450439262,0.977468459165119,-0.194312264693526,0.384198298115807,-0.267214210887072,-0.656524427723134,0.0642292279515831,0.581027927680063,-1.17050851738463,0.419297039241025,-0.54929377186111,-0.164529864836735,0.0480029302392741,-0.460770395021082,-0.301541470552593
"ERR2836830",-0.535678862805018,0.0544301325710251,0.65451293679721,0.0356507664691957,-0.113579954579287,-0.56189460976897,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.803703734097848,1.45013183813313,-0.20983778258694,0.512455943727567,-0.191784496762179,0.361883525627977,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.36990347826949,-0.0133128686788223,0.114632972659962,0.440280524828539,0.324771910390599,-0.0183843847205606,-0.301541470552593
"ERR2836831",-0.312919173230943,0.442612802488211,1.38194661164506,0.0662657172685169,1.62960440825067,0.367832658336663,0.408405435715362,-0.787093300438135,0.920414285211999,-0.225609420322236,-0.628002630865968,-1.06874738656668,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.997311324826289,-0.910682635604131,-0.582028303949962,0.0580970237956814,-0.163474598921513,0.541980680613981,-0.101015565884445,0.28132544614186,0.990097740321601,-0.392738248905493,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836832",0.420890284374405,-0.493568176746138,-0.157191243676115,0.327379128906115,0.916495966472768,0.0710342087719116,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102479,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.64984821177528,-0.0157652324804539,0.232101900259405,0.971999486675067,1.66819346874723,0.196363867505847,0.362654775769915,-0.562549755577759,-0.450520482200476,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.203320053529201,0.200971156431879,-0.522428273043378,-0.105348041042505,0.0480029302392741,0.298825596965209,0.847312404449966
"ERR2836833",-0.171546153789162,0.202579125936743,-0.0237780677424228,0.0190505230351105,1.19824080843736,-0.1410248981025,-0.0935516465091318,-0.109304785469795,0.383264875825012,0.0302486058577739,-0.304108387908907,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.184616717425415,-0.227848414897974,-0.133341958641788,-0.363167465462842,0.0252625252574128,-0.20983778258694,0.512455943727566,0.123153286533541,-0.0422611131453582,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.118011368215294,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836834",0.721057825499504,0.067458775149109,0.266675443184119,0.184700505375196,0.45180258077677,0.0307236434056661,0.575138799246768,-0.640272099487598,-0.622694584271064,-0.342544923507208,-0.33977392167735,-0.00260539462723698,-0.805137101651765,0.332161164316277,-1.12903327868329,-0.192284101274465,0.336288924455839,-0.650157268661143,1.84374312333761,-0.700445049416315,0.512455943727566,0.77502546931634,0.0607133270266761,-0.463302016466379,0.222108825202003,-0.682796553627184,0.0642292279515831,0.356453143764523,0.876745687228957,0.363314486813975,0.0328925305562203,-0.331885985862026,0.255579665352768,0.0116507746341601,-0.301541470552593
"ERR2836835",-0.213075317837752,0.850066191309908,-0.358725950147151,-0.165000774570077,0.165159385615105,-0.1410248981025,0.166867406319472,0.059595736539301,-0.716383558934586,0.0118577162026529,0.0743015059865311,-0.763412732397246,-0.169192981810488,0.332161164316277,-0.853427758293018,-0.685206642858099,-0.133341958641788,0.111357791782245,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.117002638616892,0.489457139523963,-0.0962744528089328,-0.14626643989997,0.781658156415383,-0.251420290633242,-0.332708854443022,1.57201617243035,-0.128077527027711,0.114632972659962,-0.004303143384981,0.0480029302392741,0.199482061531692,-0.301541470552593
"ERR2836836",0.121209334905907,-0.978965011261834,0.914520483905279,0.0669839969882963,2.11316031471171,-0.1410248981025,-0.00370871386483731,-0.0510351694120309,0.506655276502727,-0.283449388500305,-0.404670015161534,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.266827697369895,-1.73488562533761,-0.0282604849565226,-0.613670431835042,0.560144333055691,-0.180343361413534,0.0364914145495461,0.722311015367434,-0.377972293735852,0.0642292279515831,-0.0862176628183197,0.536972718470549,0.0871044984304035,-0.733970609417818,-0.419079473230955,0.0480029302392741,0.00905982119726637,-0.301541470552593
"ERR2836837",-0.0027736132257602,0.363164041803471,0.224712175391794,-0.149309883860309,1.14286209689585,-0.1410248981025,0.361836612817124,0.186047316773048,1.00869570414251,0.050959544703575,0.406493897330109,0.545619487313219,0.452702181160371,-1.01092438473811,-0.336772738516477,-0.331898443870877,-0.133341958641788,0.674714574548566,2.11699467614462,-0.496338102962946,0.512455943727567,-1.0081225195482,0.544991418904306,0.0171807461442429,0.660381605878823,-0.330409553921864,0.0642292279515831,-0.0862176628183197,1.94960900434628,-0.0749327944673668,0.598918989676217,-0.169950012562327,0.0480029302392741,-0.467050239328066,0.820549950102494
"ERR2836838",-1.54294626115756,0.0267211975879601,0.513174543115556,-0.120760733505709,0.165159385615105,-0.1410248981025,0.0436527901197034,-0.02031782112573,0.571701627744277,-0.297874273730899,-0.509695987297295,-0.140081980189188,-0.169192981810488,0.332161164316277,4.75457457280496,0.576591720788783,-0.133341958641788,1.3185373706651,1.64097869943141,-0.692557920797903,1.53185082070696,-0.418352025802561,0.668345653384392,-0.680735061830383,-0.995327229620217,0.506918879147656,0.29977592630947,0.380061873537089,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205607,-1.35558527394881
"ERR2836839",-0.374464244736604,0.196360936993665,1.06066361363082,-0.00584426191724693,-0.528872611121847,-1.18894675280115,0.188456864290856,0.0735980558076229,0.77057573175961,-1.19283703457794,-0.537605255494373,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.0399226808340035,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.519678071897378,0.798023676986705,0.130031022476724,-0.955587959182536,1.0394359402359,-0.426188582791467,0.540845899104308,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205607,-1.85425823258425
"ERR2836840",-0.022826760895796,1.17141845332023,0.557208433291473,0.184121639007477,0.564072254568884,0.239534248197723,0.523042308754387,0.290600827351107,1.23009581684789,0.706237793537906,-0.209251189105689,0.539616430188792,0.447257724110692,-0.999166178498106,-0.606614854194102,-0.516426665317749,-0.133341958641788,0.00690489233362475,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.0641393140230394,0.198082549671953,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,2.2510166437327,-0.513631029400632,0.114632972659962,-0.488431605056437,0.0480029302392741,0.00925436721595894,-0.301541470552593
"ERR2836841",0.25462724842871,-0.0875550534731188,-0.273730998271594,0.306483715884285,-1.23974845382827,0.103297952940197,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.792785137541669,-0.643736930381889,-0.133341958641788,-1.23290304086606,0.0252625252574129,-0.20983778258694,0.512455943727566,0.563324064712636,-0.031198646983442,0.138640917347665,1.0499049782002,-0.371453944945855,0.272834536502593,-0.0862176628183197,-0.601723573159605,-0.25714587961409,0.114632972659962,-0.166370567500024,0.0480029302392741,-0.462903053894257,-0.301541470552593
"ERR2836842",0.672270879304133,-0.467088498460414,0.0713705185476494,-0.14552601216199,-0.445572720497939,-1.06317189474099,0.521695577756732,0.28972737525135,-1.22593579167174,-0.970199953005319,-0.304108387908907,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.841884150458674,-0.677312688212055,-0.133341958641789,-1.14132707968433,1.23925403393247,-0.120296552330927,1.73875161168706,0.742770002665486,-0.417881611685701,0.175513849487254,1.16815665471343,-0.370330436997721,0.347141246677349,-0.0862176628183196,-0.65265370432827,-0.730983153763995,0.114632972659962,-0.761354426302862,0.0480029302392741,-0.0744926588956337,-0.901836987053127
"ERR2836843",0.446005510127086,-0.357542367543835,0.524224029654059,-0.378117338475286,0.165159385615105,-0.1410248981025,-0.715156675819244,-0.571341000897615,1.25201365547443,0.72373387358307,-0.240621580846269,0.544144114257564,0.451364095403852,-1.00803456704859,-0.227302819448036,-0.257038782261326,-0.133341958641789,0.0148609451806999,-1.62095560906074,-0.200732737329411,-0.49125106026436,0.325584650960176,-0.076241701509816,0.143789330110776,1.06641596350278,-0.642250190974272,0.0642292279515831,-0.0862176628183197,-0.484931228541202,-0.0118737721395724,0.739096042981941,-0.158030987179268,0.0480029302392741,0.350621484215434,-1.31615859940049
"ERR2836844",0.140875445530106,-0.0102254546281281,0.195611339894525,0.370745628180225,1.17823876227174,0.765268695986781,-0.137288619260972,-0.137671364061667,0.323196460497937,-0.550456172932436,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.302926167493051,-0.308752881372807,-0.133341958641788,-1.00082823271097,0.0252625252574129,-0.20983778258694,0.512455943727566,0.4458716437811,-0.456390191436587,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.738093502305932,-0.20854834680614,0.114632972659962,-0.105348041042505,0.0480029302392741,0.298825596965209,-0.301541470552593
"ERR2836846",-1.58263714173505,-0.868475774386055,-0.137180991622409,0.157103680327013,-0.618601393160032,0.54909137715452,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.368434091238153,-0.35354967163294,-0.133341958641788,-0.804909642666804,-1.10594057407126,0.148108464566588,0.242706396515383,0.832470693412516,0.0549218810021436,-0.230780079727675,-0.819564741511231,-0.491301990318286,0.0642292279515831,0.171025562944392,0.102808736357865,-0.461862119658364,0.679968496841737,-0.291065732684995,-0.181848732500228,-0.0608725002744043,-0.301541470552594
"ERR2836847",-0.0097381113498038,-0.943746927101757,0.714878980554789,0.0965878584909848,-0.366966529658072,0.327522092970418,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.785252091480642,1.21157925987686,-0.20983778258694,0.512455943727566,0.566238435604972,-0.179636160288757,0.0421763642505094,0.7405426772946,-0.391974490749823,0.0642292279515831,-0.0862176628183197,0.0223713365599249,0.48647658886622,-0.0229356707378586,-0.111857164540836,0.0480029302392741,0.305225121888172,-0.301541470552593
"ERR2836848",0.0249442334121228,-0.156840061827301,0.131502256672408,-0.0452070231120982,-0.145156314283093,-0.609571889175419,-1.68087508291248,-1.09848393515849,0.229823417233393,-0.0922371961188466,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.0861715476579184,-0.160527892889713,-0.133341958641788,-0.552654275895044,0.773745050288556,-0.20983778258694,0.512455943727567,0.363831037271321,-0.351111393396953,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-1.12184600998309,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836849",-0.424848977212166,0.142500423973666,0.925504215968964,-0.0779948974157723,-0.145156314283093,-0.609571889175419,-1.0850374434908,-0.971813434672944,0.416747516072852,0.0569763760490528,0.107557019124903,-1.03358778277641,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.570140187224305,0.749011192866057,-0.496338102962946,0.512455943727566,-0.275329978799125,0.575161981277364,-0.0553056149338785,0.427917485873871,1.20362993118725,-0.537508895022841,-0.0862176628183197,1.35521586926064,-0.00497287580078502,0.114632972659962,0.410145725421997,0.287368770487647,-0.0183843847205606,-0.80885003497654
"ERR2836850",0.546312693468459,-0.00766937901251456,-0.349165788213628,0.318384260857956,1.08905853858398,0.810207719433262,0.0334182632450857,-0.0269556493217212,0.557645515208349,0.169449266879323,-0.646962288387273,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.32725538934593,0.235044898559548,0.724239163552926,0.600538215221831,1.14537831871448,0.148899425162603,-0.287385879928179,0.558206971692785,-0.156635189449906,0.0506393676471718,-0.149089305541465,1.22113580108589,-0.151120563621044,-0.596556740893147,-0.403841379639834,0.783691688447683,-0.140872191421809,0.417143633700294,0.296054534040609,-0.0183843847205606,-0.301541470552594
"ERR2836851",0.911008537197372,0.200162303173672,-0.0682686780569561,0.150252081982019,1.08223764843202,-0.206743886173461,0.686496299268113,-0.666006172454506,-0.736207687269143,-0.667715072307756,-0.260263413290499,0.0320818882717394,-0.0130494089752353,1.55021518206408,-1.76633370413188,-0.293284255684074,0.567047550651574,1.47529980210077,0.301317778129738,0.508944236557369,-1.0901431415748,0.47564001097163,-0.180210520887375,0.105431516139519,0.943402263580228,-0.547773775789846,0.0642292279515831,-0.0862176628183197,-0.315219548750243,0.209042680625679,-0.635018360226633,-0.186093111634231,0.0480029302392741,-0.48575381604519,-0.901836987053127
"ERR2836852",-0.385878721618082,0.218016773639151,1.05934693846136,0.0883142437389281,2.80259625175308,-0.1410248981025,0.105184276270626,-1.22484429787684,0.467388912598919,0.0974012528955382,0.137352895768004,-1.27565599082498,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641789,0.98465211550166,2.1265186259777,-0.20983778258694,0.512455943727566,-0.152528456575673,0.581708904817987,-0.701748937669989,0.238830158835486,0.928197300048146,-0.350770961926385,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836853",0.611863535712234,-1.29437681431032,1.07392199557587,-0.0289602905990152,2.78146120519954,-0.1410248981025,0.426650677855116,-0.668689799005902,0.961642397533565,0.491942826194075,0.428156800829256,0.581945367780211,0.485647843994322,-1.0820759972461,0.642133381269948,1.27797939458712,0.514847865664506,-1.263260101671,2.78854934171455,-0.20983778258694,0.512455943727567,-0.395404586705905,-0.454596821636535,0.185434068532097,1.19997084646228,-0.744822396999563,0.0642292279515831,-0.0862176628183198,0.0997762152782296,0.0860439088277605,-1.11013674683186,-0.724044290197754,0.0480029302392741,-0.122920600210685,1.23587620735525
"ERR2836854",0.598723851512915,0.507603030042093,-0.5341538598926,0.261739853271579,1.91087578495706,0.69003953060613,-1.06114799169422,-1.00259447390804,0.572531831752321,0.181332381371991,-0.676230627515429,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.91530533719984,-0.305289527203647,0.628986039095375,-1.41305007491872,0.0252625252574126,-0.20983778258694,0.512455943727566,0.654495982256487,0.159663040132358,0.343878608547929,0.507703678234747,-0.529657923506355,0.287149358475851,0.294354707479606,-0.643711889799933,0.5857398819346,-0.137763422468604,0.450379854597694,-0.130856428524229,-0.0183843847205607,-0.301541470552593
"ERR2836855",0.36615693012042,-0.81782894556971,1.16009571304079,-0.375983849137937,0.165159385615105,-0.1410248981025,-0.951548684756028,-0.684438793143782,1.20385678511239,0.6852922884918,-0.419361066103641,0.438540600415428,0.355587263117985,-0.801188643432075,0.727956988072135,1.10580056279758,0.355728207740478,1.26440680036416,1.52634847650358,0.295241371308768,-0.613670431835041,0.583967357405613,0.0134575573455163,0.186071823291731,0.424534762401683,-0.532922455720886,0.0642292279515831,0.160273528806382,-0.411293642254262,0.0721103206336858,0.849077720257292,-0.105348041042505,0.0480029302392741,0.298825596965209,-0.301541470552593
"ERR2836856",0.238690822509942,-0.0788435695562035,0.726231030368774,-0.389488417335214,0.165159385615105,-0.1410248981025,0.792096454019787,0.465101829065241,0.0891846820568073,0.686236123583467,-0.019662188172009,-0.18927408841272,0.374900321903387,-0.842898390841586,0.0371184598848195,-0.0762175332673761,-0.133341958641788,-0.791266940449374,0.894223826958435,-0.20983778258694,0.512455943727566,0.224146910146044,-0.496103462426892,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-1.01664139883965,0.226160196558873,0.805721184976766,0.529230495340629,-0.191362910009099,-0.0183843847205606,-1.22088139806815
"ERR2836857",0.157464692882504,-0.635924763836365,1.27512870206122,-0.104960510222991,2.06610351276552,-0.1410248981025,0.463693250258387,0.252108686120103,1.14858574263136,0.641171761832899,0.538148650025507,0.766387437902698,-0.0896971095499736,0.0459262546770838,0.991744418273327,0.576591720788783,-0.133341958641788,-0.0543178465786078,-1.27845608838593,0.202697495450029,-0.407334259182711,0.526678595929359,-0.23349992437155,-0.0275759249461386,-1.43625564575654,0.316084954549089,0.0642292279515831,0.532990147007091,-0.103688781407287,0.24915189743358,-0.642245501620102,-0.141562710034316,0.0480029302392741,-0.434160390343061,-0.301541470552593
"ERR2836859",0.853438838143257,-0.701384984835099,-0.496130476088761,0.311038839262077,0.459853444072768,-0.093347618696051,-0.0481242827308426,-0.0798418664847545,0.445654876388861,-0.332143418115387,-0.28473568538881,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.3974418956913,0.155395101667824,0.361816961415521,0.785294268577743,1.49765847389651,0.346580752802131,-0.728136909334299,-0.424339068310481,0.105866773912606,0.410675776404191,-0.083783210557127,-0.381018449766358,0.361456068650608,0.0820387514709339,0.510208746345835,-0.458050768161549,0.805721184976766,-0.750251952037648,0.0480029302392741,-0.117528167727163,1.0704683347498
"ERR2836860",0.607590919418788,-0.190567839932707,-0.114426927238088,0.124682378983299,1.65375318608228,-1.04731849219178,0.272006156660972,0.127785792616922,-1.62391720320281,-0.0922371961188465,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.09518670765986,-0.169138538776394,0.336288924455839,-1.86681875781859,0.0252625252574127,-0.20983778258694,0.512455943727566,-0.576679880013758,-0.544775314082363,-0.0661546249908576,-0.915070307042186,0.471703317358397,0.256309287305283,0.328529943095636,-0.406625563049448,-0.655946104765951,0.114632972659962,-0.66713255858228,0.0480029302392742,-0.104031674540068,1.18719557819478
"ERR2836861",0.654562760446887,-0.475361861504485,-0.940447035902187,-0.138046205603626,0.165159385615105,-0.1410248981025,0.0917952140220199,0.0109060100016957,0.637820495417731,0.233449549720366,-0.457707198298822,-0.789191243311574,-0.169192981810488,0.332161164316277,-1.63365185562177,-0.347420853712947,0.467200224237959,0.18300104901102,-2.1726820777374,-0.152906726300718,-0.841439224071335,0.790564098807639,-0.543109949410847,-0.684301660706027,-1.24721703123046,0.316084954549089,0.0642292279515831,0.439709800128892,0.501041088116228,0.0383131961022296,-0.154097417197075,-0.336249684397318,-0.181848732500228,-0.0338518631691279,-0.301541470552594
"ERR2836862",-1.30087985796657,-0.503480266754119,-0.73463306060285,0.0183211474909966,1.3711360340676,-0.1410248981025,-0.0493141638919603,-0.0806135901626448,0.444020692052844,0.0787473945405388,0.123603736690188,0.0712493660089182,-0.472808395622803,1.19398918496369,-1.31866019324998,-1.003350137866,-0.133341958641788,-0.528186554169809,-1.37385562162129,0.232884740271106,-0.474639853437351,-0.0710058802352938,0.0870643399332718,0.344035881117267,-0.431815089198824,-0.547773775789846,0.0642292279515831,0.592377829545761,-0.0823986251297736,-0.566768136521685,0.114632972659962,-0.555154344623991,0.0480029302392741,-0.0920611122335872,0.593716267736762
"ERR2836863",0.177785170629569,1.03709732949642,-0.225341917587677,0.212960911354098,1.43604616773435,0.700714525230437,0.298095450489288,-0.858637274986579,0.768914407868418,0.338096254386482,-0.653313093385217,0.0178973538393893,-0.899979450802633,0.332161164316277,-1.43523133503773,-0.401673886881825,0.336288924455839,1.30434293294742,3.63573954684039,-0.20983778258694,0.512455943727567,-0.0223944487079967,0.723606986232257,-0.516326857297194,-0.232288501988139,1.29618527354241,-0.600259605630212,-0.713281224740947,1.72548692033402,0.639843888692446,-0.805435647213196,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552594
"ERR2836864",-2.42714543095843,-0.281595694073921,-0.414966827421316,0.266963208961549,-1.33457274696468,1.17951777416124,-0.0316920059345071,-0.0691843508438938,0.468222986737335,-1.26215950979348,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.23911365737216,0.119606889059227,0.603134001907016,-0.307611631311355,-1.47710130179844,-0.476564684836623,-0.318785885512109,0.740170647768208,-0.392825256665262,0.0488495382971579,-1.30401261144922,0.614334510835973,0.432359257336347,0.568769099773195,-0.341449308214924,-0.650825452267285,0.114632972659962,-0.660702702280428,0.0480029302392742,-0.129893058185476,-0.301541470552593
"ERR2836865",0.255434536679439,0.994285511680666,-0.0672853835407477,0.363581154002517,0.479728306146292,0.189052641060686,-0.856273540269747,-1.00553431097162,0.6054109021585,0.207578347383465,-0.148234281178437,-0.570001137672309,-0.0638252150648771,1.15412027089455,-1.38753088492049,-0.179114046340661,0.46720022423796,-0.553226250945437,0.025262525257413,-0.20983778258694,0.512455943727567,0.219341514164522,0.803742066703494,0.400988988000803,-0.593037137302434,-0.593635316016413,0.0642292279515831,0.0066142105668929,2.84567606664968,-0.559306904443242,0.643148429324605,-0.242291607317019,-0.269240918599892,-0.106892107502584,-0.301541470552593
"ERR2836866",-0.370312552316065,0.201637268726415,1.0725261985184,0.0632613024004711,1.11243290394625,0.221492539533212,0.138634430593138,0.0412846172634527,-0.856335739274078,-0.0401935323460942,0.035936204670525,-0.0757577186650185,-0.466746457642155,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.0432950787145928,0.0252625252574129,-0.20983778258694,0.512455943727567,-0.969291303523526,0.296267538375109,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.72286297619635,-0.213732126651462,0.114632972659962,-0.111857164540836,0.0480029302392741,0.305225121888172,0.646795539537565
"ERR2836867",0.315941027187424,0.0744712049404976,0.0779110069257432,0.267051956469007,1.26331873532172,-0.175943498116905,-1.61712408916298,-0.0791628174079248,0.447092815118144,0.0811997399553829,-0.429602009354119,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.708478718616024,-0.58608501973837,-0.133341958641788,0.358094108435386,-1.48897083330702,0.269310611131648,-0.555855111704301,0.40835573406585,-0.121878413912794,-0.690969920664284,0.273398519910325,0.978551042914673,-0.384909814057586,-0.0862176628183197,0.0770480363710347,0.277526437531057,-0.566657712691766,-0.0449208075727626,0.0480029302392741,0.239415818257756,-0.301541470552593
"ERR2836868",-0.460469287166355,-0.185616406815603,0.535732740627417,0.0557289660155049,1.17449711776896,0.710970783088319,0.682805662615296,0.394218875154972,-0.131382575750312,0.0731789736761926,0.422871123839973,0.573081972782981,-0.111098747408054,-0.856302218704272,-0.719616078137655,0.0565120423471886,0.314799793755498,-0.843757628860872,-1.10844021496643,0.148899425162603,-0.287385879928179,-0.469052426061942,-0.0815713226554079,-0.525146977410381,0.0921843689712595,-0.417784841293584,0.0642292279515831,0.250295165760188,0.579250981978032,-0.126184647384618,-0.662605326349102,-0.347170063839615,-0.112656487462397,-0.139820424519435,0.431928855683888
"ERR2836869",0.543407450434935,-0.351283001617386,0.00550907773461924,0.0165561338420442,-0.778675337909429,0.69003953060613,0.293386418718965,0.141652433260389,-0.981688676728782,-0.267652473763853,-0.262371541610565,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.792785137541669,-0.643736930381889,-0.133341958641789,0.551774225296888,-0.158236268768426,0.310884759138837,0.107318566333944,-0.00658779479111851,-0.543451153564634,-0.190555374149752,-0.00582916369396764,0.571816140123457,0.379878746536408,-0.0862176628183197,0.122483273741889,-0.10276033896569,-0.509830097662018,-0.476565986926411,0.0480029302392741,-0.161799282335712,0.367153729472775
"ERR2836870",0.876609094162119,-0.147118058426462,0.0384694621166352,-0.319363983930036,-0.385249313552231,-0.972089326811131,0.965453716895571,0.577536506465972,-0.31151369631435,0.743084837078874,0.61326550022346,0.0905376324049726,-0.128965510015038,-1.1481639490914,-1.38591389635238,0.0111113104763019,0.597545759160598,0.941454269839128,-0.00870317583057488,0.46228708077634,-0.986116172082015,-0.28858998096198,0.204683414481289,0.380595951883327,-0.490876940298366,-0.221642871195257,0.361456068650608,0.648274868539285,-0.873435567644698,0.0823080249175114,0.622141297038429,0.016349806831595,0.0480029302392742,-0.251201166674769,0.786742289244046
